2025-03-21 19:41:58,963 - VoiceApp - INFO - PyAudio imported successfully
2025-03-21 19:41:59,041 - VoiceApp - INFO - Initializing Voice Cloning App
2025-03-21 19:41:59,041 - VoiceApp - INFO - Voice model initialized on cpu
2025-03-21 19:41:59,042 - VoiceApp - INFO - Audio player initialized
2025-03-21 19:41:59,064 - matplotlib.pyplot - DEBUG - Loaded backend qtagg version 5.15.6.
2025-03-21 19:41:59,078 - matplotlib.font_manager - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2025-03-21 19:41:59,078 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-03-21 19:43:46,699 - numba.core.byteflow - DEBUG - stack ['$14binary_add.6', '$24binary_multiply.11']
2025-03-21 19:43:46,699 - numba.core.byteflow - DEBUG - dispatch pc=28, inst=STORE_FAST(arg=1, lineno=419)
2025-03-21 19:43:46,699 - numba.core.byteflow - DEBUG - stack ['$26binary_subtract.12']
2025-03-21 19:43:46,699 - numba.core.byteflow - DEBUG - dispatch pc=30, inst=LOAD_FAST(arg=0, lineno=420)
2025-03-21 19:43:46,699 - numba.core.byteflow - DEBUG - stack []
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=32, inst=LOAD_CONST(arg=1, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$x30.13']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=34, inst=BINARY_SUBSCR(arg=None, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$x30.13', '$const32.14.1']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=36, inst=LOAD_FAST(arg=0, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$34binary_subscr.15']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=38, inst=LOAD_CONST(arg=2, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$34binary_subscr.15', '$x36.16']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=40, inst=BINARY_SUBSCR(arg=None, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$34binary_subscr.15', '$x36.16', '$const38.17.2']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=42, inst=BINARY_SUBTRACT(arg=None, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$34binary_subscr.15', '$40binary_subscr.18']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=44, inst=LOAD_CONST(arg=3, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$42binary_subtract.19']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=46, inst=BINARY_TRUE_DIVIDE(arg=None, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$42binary_subtract.19', '$const44.20.3']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=48, inst=STORE_FAST(arg=2, lineno=420)
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - stack ['$46binary_true_divide.21']
2025-03-21 19:43:46,700 - numba.core.byteflow - DEBUG - dispatch pc=50, inst=LOAD_GLOBAL(arg=0, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack []
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=52, inst=LOAD_METHOD(arg=1, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack ['$50load_global.22']
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=54, inst=LOAD_FAST(arg=2, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack ['$52load_method.23']
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=56, inst=CALL_METHOD(arg=1, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack ['$52load_method.23', '$b54.24']
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=58, inst=LOAD_GLOBAL(arg=0, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack ['$56call_method.25']
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=60, inst=LOAD_METHOD(arg=1, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack ['$56call_method.25', '$58load_global.26']
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=62, inst=LOAD_FAST(arg=1, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack ['$56call_method.25', '$60load_method.27']
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=64, inst=CALL_METHOD(arg=1, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack ['$56call_method.25', '$60load_method.27', '$a62.28']
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=66, inst=COMPARE_OP(arg=5, lineno=422)
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - stack ['$56call_method.25', '$64call_method.29']
2025-03-21 19:43:46,701 - numba.core.byteflow - DEBUG - dispatch pc=68, inst=POP_JUMP_IF_FALSE(arg=38, lineno=422)
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - stack ['$66compare_op.30']
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - end state. edges=[Edge(pc=70, stack=(), blockstack=(), npush=0), Edge(pc=74, stack=(), blockstack=(), npush=0)]
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - pending: deque([State(pc_initial=70 nstack_initial=0), State(pc_initial=74 nstack_initial=0)])
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - stack: []
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - state.pc_initial: State(pc_initial=70 nstack_initial=0)
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - dispatch pc=70, inst=LOAD_CONST(arg=4, lineno=425)
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - stack []
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - dispatch pc=72, inst=RETURN_VALUE(arg=None, lineno=425)
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - stack ['$const70.0.4']
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - end state. edges=[]
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - pending: deque([State(pc_initial=74 nstack_initial=0)])
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - stack: []
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - state.pc_initial: State(pc_initial=74 nstack_initial=0)
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - dispatch pc=74, inst=LOAD_FAST(arg=2, lineno=427)
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - stack []
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - dispatch pc=76, inst=UNARY_NEGATIVE(arg=None, lineno=427)
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - stack ['$b74.0']
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - dispatch pc=78, inst=LOAD_FAST(arg=1, lineno=427)
2025-03-21 19:43:46,702 - numba.core.byteflow - DEBUG - stack ['$76unary_negative.1']
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - dispatch pc=80, inst=BINARY_TRUE_DIVIDE(arg=None, lineno=427)
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - stack ['$76unary_negative.1', '$a78.2']
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - dispatch pc=82, inst=RETURN_VALUE(arg=None, lineno=427)
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - stack ['$80binary_true_divide.3']
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - end state. edges=[]
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - -------------------------Prune PHIs-------------------------
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - Used_phis: defaultdict(<class 'set'>,
            {State(pc_initial=0 nstack_initial=0): set(),
             State(pc_initial=70 nstack_initial=0): set(),
             State(pc_initial=74 nstack_initial=0): set()})
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - defmap: {}
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - phismap: defaultdict(<class 'set'>, {})
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - changing phismap: defaultdict(<class 'set'>, {})
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - keep phismap: {}
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - new_out: defaultdict(<class 'dict'>, {})
2025-03-21 19:43:46,703 - numba.core.byteflow - DEBUG - ----------------------DONE Prune PHIs-----------------------
2025-03-21 19:43:46,704 - numba.core.byteflow - DEBUG - block_infos State(pc_initial=0 nstack_initial=0):
AdaptBlockInfo(insts=((0, {}), (2, {'res': '$x2.0'}), (4, {'res': '$const4.1.1'}), (6, {'index': '$const4.1.1', 'target': '$x2.0', 'res': '$6binary_subscr.2'}), (8, {'res': '$x8.3'}), (10, {'res': '$const10.4.2'}), (12, {'index': '$const10.4.2', 'target': '$x8.3', 'res': '$12binary_subscr.5'}), (14, {'lhs': '$6binary_subscr.2', 'rhs': '$12binary_subscr.5', 'res': '$14binary_add.6'}), (16, {'res': '$const16.7.3'}), (18, {'res': '$x18.8'}), (20, {'res': '$const20.9.4'}), (22, {'index': '$const20.9.4', 'target': '$x18.8', 'res': '$22binary_subscr.10'}), (24, {'lhs': '$const16.7.3', 'rhs': '$22binary_subscr.10', 'res': '$24binary_multiply.11'}), (26, {'lhs': '$14binary_add.6', 'rhs': '$24binary_multiply.11', 'res': '$26binary_subtract.12'}), (28, {'value': '$26binary_subtract.12'}), (30, {'res': '$x30.13'}), (32, {'res': '$const32.14.1'}), (34, {'index': '$const32.14.1', 'target': '$x30.13', 'res': '$34binary_subscr.15'}), (36, {'res': '$x36.16'}), (38, {'res': '$const38.17.2'}), (40, {'index': '$const38.17.2', 'target': '$x36.16', 'res': '$40binary_subscr.18'}), (42, {'lhs': '$34binary_subscr.15', 'rhs': '$40binary_subscr.18', 'res': '$42binary_subtract.19'}), (44, {'res': '$const44.20.3'}), (46, {'lhs': '$42binary_subtract.19', 'rhs': '$const44.20.3', 'res': '$46binary_true_divide.21'}), (48, {'value': '$46binary_true_divide.21'}), (50, {'res': '$50load_global.22'}), (52, {'item': '$50load_global.22', 'res': '$52load_method.23'}), (54, {'res': '$b54.24'}), (56, {'func': '$52load_method.23', 'args': ['$b54.24'], 'res': '$56call_method.25'}), (58, {'res': '$58load_global.26'}), (60, {'item': '$58load_global.26', 'res': '$60load_method.27'}), (62, {'res': '$a62.28'}), (64, {'func': '$60load_method.27', 'args': ['$a62.28'], 'res': '$64call_method.29'}), (66, {'lhs': '$56call_method.25', 'rhs': '$64call_method.29', 'res': '$66compare_op.30'}), (68, {'pred': '$66compare_op.30'})), outgoing_phis={}, blockstack=(), active_try_block=None, outgoing_edgepushed={70: (), 74: ()})
2025-03-21 19:43:46,704 - numba.core.byteflow - DEBUG - block_infos State(pc_initial=70 nstack_initial=0):
AdaptBlockInfo(insts=((70, {'res': '$const70.0.4'}), (72, {'retval': '$const70.0.4', 'castval': '$72return_value.1'})), outgoing_phis={}, blockstack=(), active_try_block=None, outgoing_edgepushed={})
2025-03-21 19:43:46,704 - numba.core.byteflow - DEBUG - block_infos State(pc_initial=74 nstack_initial=0):
AdaptBlockInfo(insts=((74, {'res': '$b74.0'}), (76, {'value': '$b74.0', 'res': '$76unary_negative.1'}), (78, {'res': '$a78.2'}), (80, {'lhs': '$76unary_negative.1', 'rhs': '$a78.2', 'res': '$80binary_true_divide.3'}), (82, {'retval': '$80binary_true_divide.3', 'castval': '$82return_value.4'})), outgoing_phis={}, blockstack=(), active_try_block=None, outgoing_edgepushed={})
2025-03-21 19:43:46,705 - numba.core.interpreter - DEBUG - label 0:
    x = arg(0, name=x)                       ['x']
    $const4.1.1 = const(int, 1)              ['$const4.1.1']
    $6binary_subscr.2 = getitem(value=x, index=$const4.1.1, fn=<built-in function getitem>) ['$6binary_subscr.2', '$const4.1.1', 'x']
    $const10.4.2 = const(int, -1)            ['$const10.4.2']
    $12binary_subscr.5 = getitem(value=x, index=$const10.4.2, fn=<built-in function getitem>) ['$12binary_subscr.5', '$const10.4.2', 'x']
    $14binary_add.6 = $6binary_subscr.2 + $12binary_subscr.5 ['$12binary_subscr.5', '$14binary_add.6', '$6binary_subscr.2']
    $const16.7.3 = const(int, 2)             ['$const16.7.3']
    $const20.9.4 = const(int, 0)             ['$const20.9.4']
    $22binary_subscr.10 = getitem(value=x, index=$const20.9.4, fn=<built-in function getitem>) ['$22binary_subscr.10', '$const20.9.4', 'x']
    $24binary_multiply.11 = $const16.7.3 * $22binary_subscr.10 ['$22binary_subscr.10', '$24binary_multiply.11', '$const16.7.3']
    a = $14binary_add.6 - $24binary_multiply.11 ['$14binary_add.6', '$24binary_multiply.11', 'a']
    $const32.14.1 = const(int, 1)            ['$const32.14.1']
    $34binary_subscr.15 = getitem(value=x, index=$const32.14.1, fn=<built-in function getitem>) ['$34binary_subscr.15', '$const32.14.1', 'x']
    $const38.17.2 = const(int, -1)           ['$const38.17.2']
    $40binary_subscr.18 = getitem(value=x, index=$const38.17.2, fn=<built-in function getitem>) ['$40binary_subscr.18', '$const38.17.2', 'x']
    $42binary_subtract.19 = $34binary_subscr.15 - $40binary_subscr.18 ['$34binary_subscr.15', '$40binary_subscr.18', '$42binary_subtract.19']
    $const44.20.3 = const(int, 2)            ['$const44.20.3']
    b = $42binary_subtract.19 / $const44.20.3 ['$42binary_subtract.19', '$const44.20.3', 'b']
    $50load_global.22 = global(np: <module 'numpy' from '/home/darce/.local/lib/python3.10/site-packages/numpy/__init__.py'>) ['$50load_global.22']
    $52load_method.23 = getattr(value=$50load_global.22, attr=abs) ['$50load_global.22', '$52load_method.23']
    $56call_method.25 = call $52load_method.23(b, func=$52load_method.23, args=[Var(b, pitch.py:420)], kws=(), vararg=None, varkwarg=None, target=None) ['$52load_method.23', '$56call_method.25', 'b']
    $58load_global.26 = global(np: <module 'numpy' from '/home/darce/.local/lib/python3.10/site-packages/numpy/__init__.py'>) ['$58load_global.26']
    $60load_method.27 = getattr(value=$58load_global.26, attr=abs) ['$58load_global.26', '$60load_method.27']
    $64call_method.29 = call $60load_method.27(a, func=$60load_method.27, args=[Var(a, pitch.py:419)], kws=(), vararg=None, varkwarg=None, target=None) ['$60load_method.27', '$64call_method.29', 'a']
    $66compare_op.30 = $56call_method.25 >= $64call_method.29 ['$56call_method.25', '$64call_method.29', '$66compare_op.30']
    bool68 = global(bool: <class 'bool'>)    ['bool68']
    $68pred = call bool68($66compare_op.30, func=bool68, args=(Var($66compare_op.30, pitch.py:422),), kws=(), vararg=None, varkwarg=None, target=None) ['$66compare_op.30', '$68pred', 'bool68']
    branch $68pred, 70, 74                   ['$68pred']
label 70:
    $const70.0.4 = const(int, 0)             ['$const70.0.4']
    $72return_value.1 = cast(value=$const70.0.4) ['$72return_value.1', '$const70.0.4']
    return $72return_value.1                 ['$72return_value.1']
label 74:
    $76unary_negative.1 = unary(fn=<built-in function neg>, value=b) ['$76unary_negative.1', 'b']
    $80binary_true_divide.3 = $76unary_negative.1 / a ['$76unary_negative.1', '$80binary_true_divide.3', 'a']
    $82return_value.4 = cast(value=$80binary_true_divide.3) ['$80binary_true_divide.3', '$82return_value.4']
    return $82return_value.4                 ['$82return_value.4']

2025-03-21 19:43:47,227 - VoiceApp - ERROR - Error extracting speaker embedding: mat1 and mat2 shapes cannot be multiplied (1x20 and 64x32)
Traceback (most recent call last):
  File "/home/darce/Projects/voice-cloner/voice-cloning-app.py", line 144, in extract_speaker_embedding
    embedding = torch.matmul(torch.mean(mfccs_tensor, dim=1), self.encoder_params)
RuntimeError: mat1 and mat2 shapes cannot be multiplied (1x20 and 64x32)
2025-03-21 19:50:47,591 - VoiceApp - INFO - Application closing - cleaning up
2025-03-21 19:57:28,622 - VoiceApp - INFO - PyAudio imported successfully
2025-03-21 19:57:28,714 - VoiceApp - INFO - Initializing Voice Cloning App
2025-03-21 19:57:28,715 - VoiceApp - INFO - Voice model initialized on cpu
2025-03-21 19:57:28,715 - VoiceApp - INFO - Audio player initialized
2025-03-21 19:57:28,738 - matplotlib.pyplot - DEBUG - Loaded backend qtagg version 5.15.6.
2025-03-21 19:57:28,751 - matplotlib.font_manager - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2025-03-21 19:57:28,752 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-03-21 19:57:28,752 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFiveSymReg.ttf', name='STIXSizeFiveSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-03-21 19:57:28,752 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-03-21 19:57:28,752 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-03-21 19:57:28,752 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Bold.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-03-21 19:57:28,752 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBolIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-03-21 19:57:28,753 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='/home/darce/.local/lib/python3.10/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneral.ttf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
